transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
102,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,0.8,-3.04,-1.7,1.43,4
103,CA-2020-129903,2020-12-01,2020-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.72,0.49,0.0,3
104,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.9,6,0.2,-26.88,-0.11,47.78,4
105,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.84,-0.04,20.47,4
106,US-2019-156867,2019-11-13,2019-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,3,0.7,-25.82,-0.7,25.82,4
107,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,8,0.2,17.6,0.24,14.82,5
108,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1,0.2,2.1,0.08,5.6,5
109,CA-2021-119004,2021-11-23,2021-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.3,1,0.2,1.07,0.33,0.66,5
110,CA-2019-129476,2019-10-15,2019-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.99,0.2,67.99,5
111,CA-2021-146780,2021-12-25,2021-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.91,0.26,0.0,5
112,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.79,0.3,0.0,7
113,CA-2020-128867,2020-11-03,2020-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.35,0.49,0.0,7
114,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14,0.2,14.53,0.36,8.02,2
115,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.65,0.35,0.94,2
116,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49,0.31,4.8,2
117,CA-2018-115259,2018-08-25,2018-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03,0.34,26.09,2
118,CA-2019-110457,2019-03-02,2019-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.38,0.21,0.0,4
119,US-2019-136476,2019-04-05,2019-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.7,-115.72,-0.73,110.45,5
120,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.35,0.39,0.0,3
121,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.88,0.45,0.0,3
122,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.44,0.28,0.0,3
123,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.76,0.45,0.0,3
124,CA-2020-103730,2020-06-12,2020-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.73,0.29,0.0,3
125,US-2018-152030,2018-12-26,2018-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,0.3,-8.58,-0.01,180.17,2
126,US-2018-134614,2018-09-20,2018-09-25,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68,-0.66,308.85,5
127,US-2021-107272,2021-11-05,2021-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,-0.77,1.67,7
128,US-2021-107272,2021-11-05,2021-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.5,0.13,48.8,7
129,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16,-0.11,16.28,4
130,US-2020-125969,2020-11-06,2020-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.24,0.11,0.0,4
131,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,-0.2,23.99,3
132,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36,0.38,15.66,3
133,US-2021-164147,2021-02-02,2021-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97,0.32,4.29,3
134,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.62,0.48,0.0,6
135,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.66,0.47,0.0,6
136,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.46,0.3,0.0,6
137,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.97,0.49,0.0,6
138,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3,0.2,26.66,0.35,15.24,6
139,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.45,0.28,0.0,6
140,CA-2020-145583,2020-10-13,2020-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.7,0.48,0.0,6
141,CA-2020-110366,2020-09-05,2020-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,0.12,16.56,2
142,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.38,0.27,0.0,5
143,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1,0.47,0.0,5
144,CA-2021-106180,2021-09-18,2021-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.98,0.48,0.0,5
145,CA-2021-155376,2021-12-22,2021-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.25,0.26,0.0,5
146,CA-2019-110744,2019-09-07,2019-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.16,0.03,0.0,5
147,CA-2018-110072,2018-10-22,2018-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91,0.14,18.78,6
148,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8,0.27,0.0,4
149,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,6.0,0.04,0.0,4
150,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.55,0.3,0.0,4
151,CA-2020-114489,2020-12-05,2020-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.63,0.47,0.0,4
152,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77,0.11,31.58,3
153,CA-2020-158834,2020-03-13,2020-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,2,0.2,15.24,0.08,40.64,3
154,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.27,0.45,0.0,2
155,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.54,0.46,0.0,2
156,CA-2019-124919,2019-05-31,2019-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.03,0.26,0.0,2
157,CA-2019-118948,2019-05-28,2019-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.79,0.27,0.0,6
158,CA-2018-104269,2018-03-01,2018-03-06,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,0.2,51.48,0.11,91.51,5
159,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.87,0.47,0.0,4
160,CA-2020-114104,2020-11-20,2020-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.23,0.25,0.0,4
161,CA-2020-162733,2020-05-11,2020-05-12,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.69,0.45,0.0,1
162,CA-2019-119697,2019-12-28,2019-12-31,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.2,1.36,0.03,10.88,3
163,CA-2020-154508,2020-11-16,2020-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.35,0.47,0.0,4
164,CA-2020-113817,2020-11-07,2020-11-11,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69,0.35,5.54,4
165,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3,0.2,2.73,0.27,1.99,4
166,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,-0.17,3263.98,4
167,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.2,-58.63,-0.21,55.19,4
168,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86,-0.01,522.02,4
169,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81,0.21,6.41,4
170,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.85,-2.55,142.38,4
171,CA-2018-139892,2018-09-08,2018-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9.0,0.06,28.8,4
172,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.84,0.47,0.0,4
173,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.26,0.48,0.0,4
174,CA-2018-118962,2018-08-05,2018-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26,0.06,68.03,4
175,US-2018-100853,2018-09-14,2018-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.8,-131.12,-2.5,41.96,5
176,US-2018-100853,2018-09-14,2018-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55,0.32,4.03,5
177,US-2021-152366,2021-04-21,2021-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,-2.5,77.81,4
178,US-2019-101511,2019-11-21,2019-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,7,0.3,-11.34,-0.03,119.04,2
179,US-2019-101511,2019-11-21,2019-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77,-0.24,3.18,2
180,CA-2019-137225,2019-12-15,2019-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.41,0.43,0.0,4
181,CA-2018-166191,2018-12-05,2018-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86,0.07,4.96,4
182,CA-2018-166191,2018-12-05,2018-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.2,76.64,0.19,81.75,4
183,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.03,0.26,0.0,5
184,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.99,0.28,0.0,5
185,CA-2018-158274,2018-11-19,2018-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203.0,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,0.25,0.0,5
186,CA-2020-105018,2020-11-28,2020-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,6824.0,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.44,0.48,0.0,4
187,CA-2018-123260,2018-08-26,2018-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.98,0.13,0.0,4
188,CA-2020-157000,2020-07-16,2020-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051.0,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.2,3.72,0.1,7.44,6
189,CA-2020-157000,2020-07-16,2020-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051.0,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,3,0.2,6.26,0.31,4.0,6
190,CA-2019-102281,2019-10-12,2019-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39,0.12,179.83,2
191,CA-2019-102281,2019-10-12,2019-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035.0,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.09,0.28,0.0,2
192,CA-2019-102281,2019-10-12,2019-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035.0,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.88,0.48,0.0,2
193,CA-2019-102281,2019-10-12,2019-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035.0,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.2,46.98,0.08,125.27,2
194,CA-2019-102281,2019-10-12,2019-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035.0,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.57,0.33,0.0,2
195,CA-2019-131457,2019-10-31,2019-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,92374.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.71,0.47,0.0,6
